0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.000200694,0.000193726,0.000206419,0.000200564,0.000200589
0.000198674,0.000194799,0.000201832,0.000198479,0.000200809
0.000196297,0.00017507,0.000203956,0.00019868,0.000200938
0.00019623,0.000176422,0.000212592,0.000199592,0.000178326
0.000201132,0.000197092,0.000205117,0.000201416,0.000204836
0.000188602,0.000167104,0.000194306,0.000191226,0.000192904
0.000188225,0.000167865,0.000200267,0.000193636,0.000193735
0.000185884,0.000171622,0.000198806,0.000190796,0.000174248
0.000194712,0.00019079,0.000197083,0.000194878,0.000194185
0.000194422,0.000187132,0.000199097,0.000195299,0.000187824
0.000188533,0.000185629,0.000190949,0.000189122,0.000190949
0.000176949,0.000172845,0.000181923,0.000177373,0.000176882
0.000165979,0.000157135,0.0001754,0.000165721,0.000174769
0.00017273,0.000154289,0.000180249,0.000178131,0.000180169
0.000173555,0.000155743,0.000180811,0.000179017,0.000180099
0.000176238,0.000174789,0.000178457,0.000176186,0.000176481
0.000178519,0.00017564,0.000184999,0.000177443,0.000177243
0.000179659,0.000175629,0.000184388,0.000179157,0.000179948
0.000175144,0.000173216,0.000177984,0.000174433,0.000174338
0.000175084,0.000172754,0.000178084,0.000174969,0.000173526
0.000176103,0.000173726,0.000177595,0.000176333,0.000177444
0.000173172,0.000153697,0.000178837,0.000175415,0.000174518
0.000177255,0.000175249,0.000179248,0.000177198,0.000175901
0.000177615,0.000172976,0.000183966,0.000177759,0.000183966
0.000176248,0.000173577,0.000179077,0.000176141,0.000178054
0.000177495,0.00017527,0.00018055,0.000177228,0.00018055
0.000176349,0.000173547,0.000180429,0.00017516,0.000177233
0.000171617,0.0001548,0.000177985,0.000176503,0.000157195
0.000173683,0.000153929,0.000178054,0.000176421,0.00017598
0.000177425,0.000175781,0.000180279,0.000177004,0.000176973
0.000169321,0.000155151,0.000178355,0.000176141,0.00017597
0.000170523,0.000153618,0.00017593,0.000172489,0.000173365
0.000174108,0.000157325,0.000178816,0.000176381,0.000176612
0.000174054,0.000171693,0.000176381,0.000173888,0.000176281
0.00017554,0.000173846,0.000178396,0.000174784,0.000175379
0.000177408,0.000174438,0.000179477,0.00017775,0.000179477
