0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
2.014645818,2.014610064,2.01465841,2.014648461,2.014652288
2.009498409,2.009480832,2.009508797,2.009497321,2.009503025
2.007997545,2.007955697,2.008013237,2.008001339,2.008012716
2.007491222,2.007453785,2.007506336,2.007494264,2.007506336
2.012367389,2.012355049,2.012378139,2.012367697,2.012375367
2.008572164,2.008536584,2.008591693,2.008573939,2.008574281
2.010565477,2.010553489,2.01057712,2.010566074,2.010575548
2.008385365,2.008332677,2.008399524,2.008387979,2.008399524
2.00773306,2.007720555,2.007747542,2.007733144,2.007744717
2.009890514,2.009848409,2.009901979,2.009893304,2.009896847
2.009520459,2.00950757,2.009533342,2.009521197,2.009526572
2.008441507,2.008424752,2.00845642,2.008441096,2.008442867
2.007921374,2.007874447,2.007935947,2.007925943,2.007935947
2.009307808,2.009266029,2.009322723,2.009308827,2.009322006
2.008293304,2.008280954,2.008307851,2.00829252,2.008299039
2.007411926,2.00740415,2.007420752,2.00741042,2.007420752
2.007954931,2.007940834,2.00796366,2.007956839,2.00796366
2.006301151,2.006289206,2.006311535,2.00630096,2.006309133
2.006777506,2.006762122,2.006789271,2.006778146,2.006781657
2.011993075,2.011980069,2.012005185,2.011994249,2.011997065
2.007850786,2.007811562,2.007862989,2.007853568,2.007859479
2.008101001,2.00807408,2.008117161,2.00810358,2.008113029
2.008938957,2.008906054,2.008957021,2.0089447,2.008953915
2.009874183,2.009827164,2.009890016,2.009878246,2.009886547
2.007673131,2.007660612,2.007681606,2.007673198,2.00767881
2.00664594,2.006606989,2.006669297,2.006658993,2.006660553
2.007437402,2.007423423,2.007449991,2.007438358,2.007440807
2.009092856,2.009048647,2.009109071,2.009096011,2.009108359
2.008574891,2.008536356,2.008594196,2.008578843,2.008593314
2.009039486,2.009007093,2.00905325,2.009042333,2.009049226
2.007195056,2.007159934,2.007212182,2.007198582,2.007204731
2.006723498,2.006682628,2.006747079,2.006730766,2.006742768
2.007394511,2.007343716,2.007415658,2.007401266,2.007404998
2.006761201,2.006751391,2.006772098,2.006761919,2.006768037
2.010244967,2.010215236,2.010261587,2.010246409,2.010253523
2.012383213,2.012334737,2.012401756,2.012387301,2.012399961
2.010093006,2.010079417,2.010105193,2.010094205,2.010099566
2.008914742,2.008876513,2.00893236,2.008918734,2.008928231
2.00950011,2.009338634,2.009579737,2.00954553,2.009578578
2.009215598,2.009129519,2.00924574,2.009232058,2.00923728
2.007133437,2.007117971,2.007144143,2.007134398,2.007142931
2.007324348,2.007275826,2.007397608,2.00731859,2.007325635
2.00757673,2.007560357,2.007589375,2.007576791,2.007589194
2.008372548,2.00835739,2.008383238,2.008373735,2.008380773
2.009131727,2.009089229,2.009154947,2.00913678,2.009099853
2.008905528,2.008853111,2.008920428,2.008910942,2.008917852
2.006399361,2.006361815,2.006424052,2.006410226,2.006423881
2.009499172,2.009456884,2.009514557,2.00950317,2.009467013
2.010108481,2.010070239,2.01012871,2.010114268,2.010116608
2.009796101,2.009745759,2.009807104,2.009800633,2.00980231
2.00931057,2.009272145,2.009327883,2.009317947,2.009323967
2.009356387,2.009313843,2.009374013,2.009363898,2.009369625
2.008043709,2.008032091,2.008051398,2.008045901,2.008047369
2.008546135,2.008532218,2.008554518,2.008547475,2.008554118
2.008936699,2.008900628,2.008950059,2.008939672,2.008900628
2.007246947,2.007232471,2.007257702,2.007246412,2.007255339
2.008434977,2.008381428,2.008446243,2.008440106,2.008443675
2.008074857,2.008066416,2.008083557,2.008074792,2.008076586
2.009323882,2.009307511,2.009335348,2.00932462,2.009330432
2.009801009,2.009792926,2.009810105,2.009800635,2.009802453
2.012117907,2.012102135,2.012130402,2.012119112,2.012118572
2.008263491,2.008250825,2.008272929,2.008264845,2.008268018
2.007987224,2.007964009,2.008001436,2.007987718,2.007998788
2.009175209,2.009135344,2.009190957,2.009179258,2.009187866
2.012069736,2.012054432,2.012083768,2.012070616,2.012078343
2.009259274,2.009216493,2.009275732,2.009262299,2.00927213
2.009181592,2.009140303,2.009196829,2.00918602,2.009149181
2.007569755,2.007553314,2.00758139,2.00757089,2.007577604
2.008571534,2.008561809,2.008586242,2.008570358,2.008577847
2.009152248,2.009137432,2.009165277,2.009152021,2.00915891
2.008920549,2.008891665,2.008932383,2.008922149,2.008932343
2.008633994,2.008591797,2.008658383,2.008643025,2.008658073
2.010042741,2.01003484,2.010054241,2.010040588,2.01005391
2.008982006,2.00893679,2.008995926,2.008981765,2.008992329
2.007329365,2.007318744,2.007342613,2.00733101,2.007332751
2.008098574,2.008083636,2.008111105,2.008099836,2.008104282
2.008278022,2.008264986,2.008291485,2.008277309,2.008283558
2.008675113,2.008634774,2.008696363,2.008678497,2.008681989
2.008203163,2.00816659,2.008218893,2.008208041,2.008218893
2.010517159,2.010462985,2.010531648,2.010521043,2.010529259
2.007134914,2.007091639,2.00715127,2.007140914,2.007150369
2.011467143,2.011429299,2.011483624,2.01147446,2.011440049
2.007679116,2.007635815,2.007691915,2.007685914,2.007691004
2.008277505,2.008267242,2.008285933,2.008278013,2.008282506
2.008320286,2.008308519,2.008333322,2.00832032,2.008329528
2.010257897,2.010214959,2.010271768,2.010260171,2.010267904
2.0078791,2.007869128,2.007888014,2.007879848,2.007888014
2.007129772,2.007084729,2.007145239,2.007132306,2.007144527
2.007624252,2.007590822,2.00763773,2.007625189,2.007636207
2.010021078,2.009968262,2.010037378,2.010023608,2.010029743
2.007500593,2.007488282,2.007509756,2.007502845,2.007504203
2.007032937,2.00701728,2.007046597,2.007035129,2.007037513
2.007655703,2.007609871,2.007670722,2.007660504,2.007670297
2.007465618,2.007456491,2.007476803,2.007467499,2.007475911
2.010858939,2.010811519,2.010876388,2.01086164,2.010872365
2.007446222,2.007404566,2.007461373,2.007450943,2.007461373
2.011053478,2.011015105,2.011073706,2.011058674,2.011072182
2.01029789,2.010261744,2.010326941,2.010307058,2.010326129
2.008938613,2.008924805,2.008949069,2.008939352,2.008948328
2.007710495,2.007700754,2.007722295,2.007710692,2.007720213
