0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.000321371,0.00030175,0.00033647,0.000323255,0.00033061
0.000349512,0.00033991,0.00036726,0.000349215,0.00036726
0.000338146,0.00031399,0.00037114,0.000335395,0.00036538
0.000324298,0.00031552,0.00034519,0.000323115,0.00034519
0.000331586,0.00031085,0.00034572,0.00033475,0.00034089
0.000331846,0.00031142,0.00035696,0.000328405,0.00033361
0.000331599,0.00032026,0.00034749,0.000330165,0.00034224
0.000333775,0.0003179,0.00035249,0.000334065,0.00035249
0.000326781,0.00031532,0.00033958,0.000325135,0.00033727
0.000327225,0.00031389,0.00034499,0.00032501,0.0003384
0.000324249,0.00030337,0.00034183,0.000321225,0.00033977
0.000326052,0.00031157,0.00033521,0.000328395,0.00032714
0.000328694,0.00031898,0.00033465,0.000329845,0.00032835
0.000322261,0.0003053,0.00034055,0.0003237,0.00034055
0.000331933,0.00031536,0.00034049,0.000333345,0.00033764
0.000332801,0.00031619,0.0003482,0.000333575,0.0003482
0.000316408,0.00030174,0.0003277,0.00032052,0.0003226
0.000394012,0.00037375,0.0004077,0.00039716,0.0004077
0.000336146,0.00032408,0.00034714,0.00033652,0.00034156
0.000339326,0.00032175,0.00036119,0.00033648,0.00035506
0.00033194,0.00031721,0.00034667,0.000330535,0.00034667
0.000312067,0.00030067,0.00032563,0.00031256,0.00031519
0.000321483,0.00031578,0.00032872,0.000320615,0.00031923
0.000333946,0.00031705,0.00035923,0.00032889,0.00032942
0.00032469,0.00031468,0.00033447,0.00032492,0.00031468
0.000325775,0.00030633,0.00034493,0.00032439,0.00034158
0.00032194,0.00031227,0.00033087,0.000322835,0.00032392
0.000333517,0.00032315,0.00035432,0.00032909,0.00035432
0.000331459,0.00031504,0.00036322,0.000324615,0.00035693
0.000324823,0.00031334,0.00034362,0.00031904,0.00033729
0.000327434,0.0003066,0.00034957,0.00032138,0.00034792
0.000377151,0.00034931,0.00039077,0.000382115,0.00036549
0.000328501,0.00030881,0.00035138,0.0003269,0.00032622
0.000321415,0.00031121,0.0003365,0.00032065,0.00032496
0.000474712,0.00045829,0.00048743,0.00047796,0.00047984
0.000331591,0.00031795,0.00034161,0.000330165,0.00034161
0.000325515,0.00030363,0.00033755,0.000328225,0.00033551
0.000357165,0.00032973,0.00038374,0.000362615,0.00035883
0.000327675,0.0003115,0.00034615,0.00032679,0.00034615
0.00033038,0.00031279,0.00033892,0.00033574,0.00033537
0.000339112,0.00033036,0.00034924,0.000338235,0.00033792
0.000344853,0.00032316,0.00036415,0.0003465,0.00035456
0.000332275,0.00030765,0.00035034,0.00033278,0.00034324
0.000319902,0.00030438,0.0003383,0.00031915,0.0003383
0.00033147,0.00031568,0.00034227,0.00033514,0.00033865
0.000337335,0.00031898,0.00034884,0.000339985,0.00034884
