0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
3.981e-06,3.33e-06,4.31e-06,4.12e-06,4.09e-06
3.826e-06,3.51e-06,4.04e-06,3.83e-06,3.51e-06
3.798e-06,3.36e-06,4.26e-06,3.735e-06,3.93e-06
3.85e-06,3.33e-06,4.22e-06,3.815e-06,3.33e-06
3.78e-06,3.31e-06,4.19e-06,3.765e-06,3.79e-06
3.924e-06,3.32e-06,4.45e-06,3.94e-06,3.76e-06
3.858e-06,3.32e-06,4.3e-06,3.84e-06,3.77e-06
3.945e-06,3.47e-06,4.52e-06,3.965e-06,3.47e-06
3.885e-06,3.45e-06,4.44e-06,3.85e-06,3.73e-06
3.846e-06,3.38e-06,4.39e-06,3.84e-06,3.38e-06
3.881e-06,3.4e-06,4.43e-06,3.865e-06,3.54e-06
3.956e-06,3.4e-06,4.48e-06,4.065e-06,3.41e-06
3.869e-06,3.44e-06,4.2e-06,3.84e-06,3.66e-06
3.947e-06,3.46e-06,4.55e-06,3.85e-06,3.46e-06
3.839e-06,3.16e-06,4.3e-06,3.8e-06,3.75e-06
3.814e-06,3.34e-06,4.2e-06,3.775e-06,3.64e-06
3.81e-06,3.31e-06,4.28e-06,3.77e-06,3.73e-06
3.811e-06,3.47e-06,4.2e-06,3.785e-06,3.89e-06
3.786e-06,3.5e-06,4.23e-06,3.775e-06,3.6e-06
3.799e-06,3.34e-06,4.08e-06,3.865e-06,3.63e-06
3.756e-06,3.39e-06,4.38e-06,3.62e-06,3.69e-06
3.749e-06,3.31e-06,4.13e-06,3.87e-06,3.82e-06
3.865e-06,3.52e-06,4.34e-06,3.855e-06,3.72e-06
3.985e-06,3.32e-06,4.53e-06,3.99e-06,3.32e-06
3.899e-06,3.2e-06,4.41e-06,4.005e-06,4.02e-06
4.004e-06,3.56e-06,4.52e-06,4.045e-06,3.56e-06
3.889e-06,3.5e-06,4.33e-06,3.825e-06,3.86e-06
1.2953e-05,9.1e-06,1.434e-05,1.343e-05,1.372e-05
4.284e-06,3.49e-06,5.73e-06,4.135e-06,5.73e-06
