0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1.788e-06,1.742e-06,1.833e-06,1.788e-06,1.833e-06
1.894e-06,1.506e-06,2.282e-06,1.894e-06,1.506e-06
1.82e-06,8.02e-07,2.837e-06,1.82e-06,8.02e-07
1.793e-06,7.58e-07,2.827e-06,1.793e-06,7.58e-07
1.765e-06,6.96e-07,2.835e-06,1.765e-06,6.96e-07
1.795e-06,7.98e-07,2.791e-06,1.795e-06,7.98e-07
1.779e-06,6.47e-07,2.912e-06,1.779e-06,6.47e-07
1.785e-06,6.85e-07,2.885e-06,1.785e-06,6.85e-07
1.775e-06,6.59e-07,2.891e-06,1.775e-06,6.59e-07
1.797e-06,6.66e-07,2.928e-06,1.797e-06,6.66e-07
1.865e-06,6.87e-07,3.043e-06,1.865e-06,6.87e-07
1.895e-06,1.007e-06,2.783e-06,1.895e-06,1.007e-06
1.827e-06,7.18e-07,2.936e-06,1.827e-06,7.18e-07
1.84e-06,6.99e-07,2.981e-06,1.84e-06,6.99e-07
1.841e-06,8.43e-07,2.838e-06,1.841e-06,8.43e-07
1.753e-06,7.12e-07,2.794e-06,1.753e-06,7.12e-07
1.818e-06,7.25e-07,2.911e-06,1.818e-06,7.25e-07
1.746e-06,6.58e-07,2.833e-06,1.746e-06,6.58e-07
1.804e-06,6.73e-07,2.935e-06,1.804e-06,6.73e-07
2.009e-06,1.18e-06,2.839e-06,2.009e-06,1.18e-06
1.798e-06,7.34e-07,2.863e-06,1.798e-06,7.34e-07
1.829e-06,6.96e-07,2.962e-06,1.829e-06,6.96e-07
1.754e-06,6.56e-07,2.851e-06,1.754e-06,6.56e-07
1.76e-06,6.59e-07,2.861e-06,1.76e-06,6.59e-07
1.77e-06,7.22e-07,2.818e-06,1.77e-06,7.22e-07
1.852e-06,6.49e-07,3.055e-06,1.852e-06,6.49e-07
2.001e-06,9.02e-07,3.101e-06,2.001e-06,9.02e-07
1.827e-06,4.9e-07,3.165e-06,1.827e-06,4.9e-07
1.795e-06,7.62e-07,2.828e-06,1.795e-06,7.62e-07
1.932e-06,6.63e-07,3.2e-06,1.932e-06,6.63e-07
1.777e-06,6.98e-07,2.856e-06,1.777e-06,6.98e-07
1.786e-06,7.68e-07,2.803e-06,1.786e-06,7.68e-07
